UsageData 2026-05-12,,,,,,,,,
,,,,,,,,,
ApplicationName,Functionality,cadTool,ProductLine,Status,Region,StartDate,StopDate,isProd,isVDI
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Failed,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,CATIA,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,CATIA,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,CATIA,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,CATIA,SEALING,Success,NA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/25/2025,4/25/2025,TRUE,TRUE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Failed,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/25/2025,4/25/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,4/25/2025,4/25/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,TRUE
DESIGN TOOLKIT,MOLD MARK,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
DESIGN TOOLKIT,LOGO/SYMBOL,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,EU,4/26/2025,4/26/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/26/2025,4/26/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Success,ASIA,4/26/2025,4/26/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/26/2025,4/26/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
POINT CHART,TUBE,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/26/2025,4/26/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/27/2025,4/27/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,CATIA,FLUIDS,Success,NA,4/27/2025,4/27/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POLYLINE CREATION,EXECUTION,CATIA,FLUIDS,Failed,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
DESIGN TOOLKIT,3D TEXT,CATIA,SEALING,Failed,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/27/2025,4/27/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,DELETE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,TUBE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
POINT CHART,XYZ TABLE,CATIA,FLUIDS,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MEASURE 3D DIM,EXECUTION,CATIA,SEALING,Failed,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
FILE ORG,LAYER,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Failed,NA,4/28/2025,4/28/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,4/28/2025,4/28/2025,TRUE,TRUE
DESIGN TOOLKIT,SEAL CREATOR EXTRUSION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
DESIGN TOOLKIT,SEAL CREATOR EXTRUSION,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
DESIGN TOOLKIT,SEAL CREATOR EXTRUSION,CATIA,SEALING,Failed,EU,4/28/2025,4/28/2025,TRUE,FALSE
HIDE SHOW 3D,EXECUTION,CATIA,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,4/28/2025,4/28/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,CATIA,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/28/2025,4/28/2025,TRUE,FALSE
RENAME ENTITIES,EXECUTION,CATIA,SEALING,Success,NA,4/28/2025,4/28/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/29/2025,4/29/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/29/2025,4/29/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/29/2025,4/29/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/29/2025,4/29/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,4/29/2025,4/29/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,4/29/2025,4/29/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Failed,NA,4/29/2025,4/29/2025,TRUE,FALSE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,ASIA,4/29/2025,4/29/2025,TRUE,FALSE
DESIGN TOOLKIT,MOLD MARK,CATIA,FLUIDS,Success,ASIA,4/29/2025,4/29/2025,TRUE,FALSE
